id,text,correct_answer,passage_id,explanations
537,Researchers did not recruit individuals in the age range that corresponds to the generativity vs. stagnation conflict in Erikson's theory of psychosocial development.  Which statement provides the most likely explanation for the researchers' decision?,B,84,"Erikson developed a theory of psychosocial development involving eight stages across the human life span.  Each stage is associated with an age-related crisis, which is an opportunity for individual growth and social development.  Resolution does not necessarily occur in each stage before an individual moves onto the next.  Erikson proposed that unresolved conflict forms the basis for adult psychopathology.
The age range corresponding to Erikson's generativity vs. stagnation stage is middle adulthood, or approximately 40–65.  This stage is marked by feelings of productivity for individuals who have made successful contributions to society and feelings of stagnation for those who have not.
The passage states that schizophrenia typically begins in early adulthood.  Because the study aimed to test the ability of two different models to predict the future development of psychosis, a major component of schizophrenia, researchers did not recruit individuals in the age range corresponding to generativity vs. stagnation, as they would be older than the typical age of first active psychotic symptom onset in schizophrenia.
(Choice A)  Elderly age (ie, 65 and older) is associated with Erikson's integrity vs. despair stage, not the generativity vs. stagnation stage.
(Choice C)  Vygotsky proposed that language and cognition develop separately in infancy and merge in early childhood, not middle adulthood (ie, the age corresponding to generativity vs. stagnation).
(Choice D)  This study focused on the ability of two different models to predict the future development of psychosis; later interindividual variability in the course of schizophrenia was not relevant to the aim of this study and therefore did not influence the selection of participants.
Educational objective:
Erikson's theory of psychosocial development includes eight stages that encompass the human life span.  Each stage is associated with a crisis involving a conflict that provides an opportunity for growth."
538,Which of the following best summarizes a difference between Korsakoff Syndrome (KS) and Alzheimer Disease (AD)?,D,84,"Korsakoff syndrome
Symptoms
Memory loss
Confabulation (memory fabrication
without the intention to lie)
Causes
Extreme thiamine (vitamin B1) deficiency resulting from:
Chronic alcohol consumption (most common)
Eating disorders &/or chronic malnutrition
Treatment/prognosis
Vitamin B1 supplementation can reverse most/all symptoms if caught early
The umbrella term dementia describes a decline in one or more aspects of cognitive functioning (eg, memory, attention, executive functioning, perception, motor organization, language, social cognition).  Declines result in poorer social, occupational, and/or daily functioning and can be associated with personality changes and difficulty regulating emotions.  Although dementia can be caused by a range of diseases or brain injury, dementia due to Alzheimer disease (AD) is the most common type.
Dementia due to Korsakoff syndrome (KS) is caused by a deficiency in thiamin (vitamin B1), typically resulting from chronic alcohol consumption (alcohol use disorder).  People with alcohol use disorder generally have poor diets, and alcohol interferes with the absorption of thiamin in the digestive tract.
Thiamin, an essential nutrient obtained from one's diet, is necessary for proper neural functioning.  Deficiency leads to cell death, particularly in the thalamus, the primary relay station for sensory information en route to the cerebral cortex, and the mammillary bodies, which have extensive connections with the hippocampus (memory formation).
Thiamin supplementation and behavior modification in the early stages of KS can potentially reverse most brain damage, but AD is irreversible, ultimately progressing to global cell death and severe brain atrophy.
(Choice A)  KS and AD both have physiological components; AD is caused by abnormal beta-amyloid plaques and neurofibrillary tangles that interfere with proper neural signaling and result in cell death.
(Choice B)  KS and AD both have environmental as well as genetic components.  KS results from excessive alcohol consumption and poor nutrition (environmental), but alcohol use disorder appears to be at least partially heritable (genetic).  Risk factors for AD include a mutation causing greater amyloid plaque accumulation (genetic) and many lifestyle factors (environmental).
(Choice C)  KS and AD are both associated with biochemical changes in the brain that ultimately result in neuronal cell death.
Educational objective:
Dementia is an umbrella term that reflects a decline in one or more aspects of cognitive functioning.  Dementia due to Korsakoff syndrome (KS) is caused by thiamin deficiency and is most commonly the result of chronic alcohol consumption.  Thiamin supplementation during the early stages of KS can reverse most symptoms of KS."
539,Which of the following cognitive abilities is critical to the Corsi block-tapping task and would be MOST affected by a lesion to the right hemisphere?,C,84,"The brain is divided into right and left hemispheres, each of which is specialized for certain processes; this specialization is known as hemispheric lateralization.  Each hemisphere is responsible for contralateral control of the body: the left hemisphere controls touch and movement on the right side of the body, and vice versa.
The right hemisphere is crucial for processing visuospatial patterns, such as those required for the Corsi block-tapping task; deficits in visuospatial processing are often indicative of damage to the right hemisphere.  In addition to visuospatial processing, the right hemisphere is important for artistic and musical abilities, visualization, and emotion.
(Choice A)  Although the right hemisphere is specialized for processing emotion, that cognitive ability is not critical to the Corsi block-tapping task.
(Choices B and D)  The left hemisphere is important for language ability, including speaking, writing, and comprehension.  The left hemisphere is also superior at analytical reasoning skills and logic, which are used in mathematics and science.  The Corsi block-tapping task relies on comprehension of verbal instructions, but not on analytical reasoning skills.
Educational objective:
Hemispheric lateralization is the specialization of each brain hemisphere for certain cognitive functions.  The right hemisphere is specialized for visuospatial, emotional, and artistic/musical processing.  The left hemisphere is specialized for linguistic and analytical processing."
540,"Performance of which of the following study tasks utilizes the mirror neuron system?
Immediate recall task
Delayed recall task
Distractor task",D,84,"Studies suggest that mirror neurons are specialized neurons in the brain that fire both while observing and while performing a behavior.  Mirror neurons have been observed in various brain regions (eg, frontal and parietal lobes) of humans, other primates, and some birds, and are hypothesized to play a central role in observational learning.
Observational learning (also called modeling) describes when an individual learns how to perform a behavior by watching someone else perform that behavior.  Watching and replicating movements, such as during the Corsi block-tapping task, is a form of observational learning, which is thought to utilize the mirror neuron system.
(Number I)  As part of the Corsi block-tapping task, the immediate recall task requires subjects to touch the same blocks as the experimenter immediately afterward, which would rely on the mirror neuron system.
(Number II)  The delayed recall task requires subjects to touch the same blocks the experimenter touched after a delay of 5–25 seconds; this is an example of observational learning and would also rely on the mirror neuron system.
(Number III)  The distractor task requires subjects to watch and reproduce a finger-tapping sequence first demonstrated by the experimenter, which would also rely on the mirror neuron system.
Educational objective:
Located in various areas of the brain, mirror neurons are specialized neurons that fire both while observing and performing a behavior.  Mirror neurons are hypothesized to play a central role in observational learning."
541,The distractor and Corsi block-tapping tasks are designed to assess which of the following?,C,84,"During the Corsi block-tapping task, the experimenter touches a sequence of blocks.  The subject must then recall the exact sequence performed by the experimenter, after either no delay or a short (5–25 second) delay, during which the subject performs a distractor task.  In other words, the subject must hold the information in short-term memory, which has a duration of 15–30 seconds.  Therefore, the Corsi block-tapping task is a measure of visuospatial short-term memory.
Exposure to a distraction can interfere with the ability to accurately retrieve a memory or learn new information.  Retroactive interference occurs when more recently learned information interferes with the learning of older information.  In this study, the distractor task retroactively interfered with subjects' ability to remember the Corsi block sequence.
(Choice A)  Sensory memory temporarily stores information from our senses, such as visual or auditory stimuli, just long enough to be transferred to short-term memory.  Sensory memory has the shortest duration, from less than 1 second (visual stimuli) to up to 1–2 seconds (auditory stimuli).  Sensory memory would not have lasted long enough to aid the subjects in recalling the Corsi block sequence, especially following a distractor task.
(Choice B)  Proactive interference occurs when older information interferes with the recall of newer information.  If subjects had trouble remembering the Corsi block sequence because of a finger-tapping task learned the day before, this would be an example of proactive interference.  Episodic memory involves personally relevant information (eg, names of former high school classmates) and was not assessed in this study.
(Choice D)  Semantic memory, which was not assessed in this study, involves the recall of facts (eg, names of state capitals).
Educational objective:
Proactive interference occurs when previously learned information interferes with the learning of new information.  Retroactive interference occurs when more recent information interferes with the recall of previously learned information."
542,"Based on study results and the legend below, which of the following graphs best displays the mean and 95% confidence intervals for accuracy scores for each group?",C,84,"Error bars may represent several types of statistics (eg, confidence intervals, standard deviations, standard errors).  Interpretation of error bars depends on which statistic is depicted.
Confidence intervals (CIs) address how well a sample statistic (eg, mean) estimates a true population value by providing a range of values that is likely to contain the population parameter (eg, mean) of interest.  On the graph, the points depict the group mean and the CIs depict the uncertainty of the mean considering the sample size and the variability of the measurement.
Graphically, CIs may help determine statistical significance:  Whenever CIs do not overlap, group means are statistically significantly different.  However, the opposite is not always true; whenever CIs overlap, group means may or may not be statistically different.
This study used a mixed factorial design.  It assessed between-groups factors by testing two or more groups simultaneously to examine differences between groups.  It also evaluated within-groups (or repeated measures) factors by assessing the same subjects at several time points to determine if there was a significant change over time.
This study produced two statistically significant findings: (1) the AD and the KS groups were significantly impaired on the delayed memory task compared to controls (between-groups finding), and (2) all subjects showed a significantly greater mean number of errors as the delay interval increased (within-groups finding).
Therefore, an accurate representation of results should include the following: (1) CIs for the AD and the KS groups that do not overlap with those for the control group, and (2) CIs for the final time points (ie, 25-second delay interval) in all groups that do not overlap with their corresponding initial time points (ie, 0 seconds).
(Choices A and B)  The CIs for the KS and the AD groups do not overlap, suggesting that subjects with AD and KS performed significantly differently compared to each other, which was not a finding mentioned in the passage.
(Choice D)  Every CI for the control group at each delayed condition included the initial time point (ie, 0 seconds) mean score, suggesting that performance for controls remained unchanged.  This representation contradicts the finding that all subjects showed a statistically significant greater mean number of errors as the delay interval increased.
Educational objective:
Between-groups factors compare two or more groups to determine whether there is a difference between group outcome means.  Within-groups factors (repeated measures) compare the outcomes for the same group at different times to determine whether there is a change in the outcome.  Confidence intervals (CIs) graphically convey the uncertainty of statistics (eg, mean); if CIs do not overlap, the two means are statistically significantly different; however, the opposite is not always true."
543,"Matching the healthy control group in terms of age, gender, and premorbid IQ was meant to account for all of the following, EXCEPT for the:",B,84,"Cognitive development is influenced by both heredity and environment.  Biological factors affecting cognition include structural changes to the brain due to damage or illness and heredity (eg, gene and protein expression).  Environmental factors (eg, drug use) also influence the physiology of the brain, impacting cognition.
The purpose of the study was to assess differences in nonverbal recall in subjects with cognitive dysfunction compared to healthy controls.  The control group was matched to the experimental groups in terms of age, gender, and premorbid IQ.  Matching is meant to account for confounding variables that might have an effect on the dependent variable (recall).  For example, if the mean age of the control group had been 25, it would have been impossible to determine whether age or time had an effect on recall.
Age, gender, and IQ are all factors that significantly impact cognition, but they can be controlled in an experiment.  Subjects' individual experiences with the environment vary widely and are much more difficult, if not impossible, to control.  In most human studies, it is difficult to control for environmental factors, such as stress, drug and alcohol use, chemical exposure, social factors, and medical care, because such factors vary widely across individuals.
(Choice A)  Matching does account for biological factors (eg, age, gender, and IQ) that affect cognition.
(Choice C)  Matching does account for the cognitive changes that occur in late adulthood (eg, declines in processing speed, memory recall, formation of new episodic memories).
(Choice D)  Matching does account for premorbid IQ, which often predicts cognitive functioning.  Different types of intelligence are correlated, so intelligence must be controlled for in the experiment.
Educational objective:
Matching ensures that only the independent variable has an effect on the dependent variable.  Subjects may be matched for biological factors (eg, age, gender, IQ), but it is harder to control for environmental factors, such as stress, chemicals, and social factors."
544,The data presented in the passage are LEAST likely to have been obtained from which type of study?,D,84,"Types of studies in the health sciences
Experimental
Randomized controlled trial
Random allocation into treatment & placebo groups
Can determine efficacy of the intervention
Nonrandomized design
Nonrandom allocation into treatment & placebo groups
Can determine efficacy of the intervention
Observational
Longitudinal
Data gathered at multiple time points
Can assess risk factors or outcomes
Cross-sectional
Data gathered at one point in time
Can determine prevalence of an outcome in a population
Case-control
Data gathered from individuals with the condition of interest (cases) & compared to individuals without the condition (controls)
Case
Detailed information gathered about one individual (or a small group of individuals)
Review
Meta-analysis
Data from multiple studies are statistically combined & analyzed
Randomized controlled trials involve the random assignment of subjects into treatment and control groups (eg, patients are randomly assigned to receive a new drug or a placebo), and causal conclusions can be drawn from the results.  No data in the passage involve efficacy of a treatment/intervention or a causal relationship, so the data were least likely to have been obtained from randomized controlled trials.
(Choice A)  Cross-sectional studies are observational studies that assess data from a large section of the population at a given point and can determine the prevalence of a disease.  The statistic that ""as many as half of all individuals diagnosed with BD actually do not have the disorder"" was most likely from a cross-sectional study.
(Choice B)  Longitudinal studies are observational studies that gather data over time.  The statistic that ""almost 70% of patients [receive] an initial misdiagnosis and almost 35% [remain] misdiagnosed for 10 years or more"" most likely came from a longitudinal study.
(Choice C)  Case studies are observational studies that assess one or more individuals in depth over a certain period.  The quotes from the patients in the passage were likely taken from a case study.
Educational objective:
The health sciences use three main study designs:  Reviews, experimental studies (causality can be inferred), and observational studies (causality cannot be inferred).  Randomized controlled trials determine treatment efficacy by comparing randomly assigned groups.  Cross-sectional studies can determine disease prevalence.  Cohort studies observe changes in a group over time.  Case studies provide an in-depth analysis of one or a few individuals."
545,"Based on the information in the passage and sick role theory, which statement best describes a potential explanation for the underdiagnosis of BD?  Underdiagnosis of BD is the result of:",D,84,"Sick role theory (Talcott Parsons)
Rights
1.  Exemption from normal social roles & responsibilities
2.  Lack of accountability for illness
Obligations
1.  Must attempt to get well
2.  Must seek & comply with treatment
In sociology, sick role theory conceptualizes illness as a socially acceptable form of deviance.  When ill, an individual enters into the ""sick role,"" a socially defined status with rights and obligations:
Rights:  The sick person has the right to be exempt from playing other social roles while sick (eg, employee) and is excused from fulfilling normal responsibilities (eg, going to work).  The sick person also has the right to not be held responsible for the illness.
Obligations:  The sick person has the responsibility to make every reasonable effort to get well as soon as possible.  The sick person also has the responsibility to seek medical help and to cooperate with medical professionals (eg, follow their treatment plan).
The passage states that the underdiagnosis of BD might be partially attributed to individuals with BD who may not realize that their manic episodes are problematic and/or seek treatment for them (Paragraph 3).  Therefore, a potential explanation for the underdiagnosis of BD, based on the information in the passage and sick role theory, is that individuals with BD fail to meet the obligations of illness (ie, seeking medical help).
(Choice A)  According to sick role theory, failure of society to exempt individuals with BD from their normal social roles violates a right of illness but does not explain why BD is so often underdiagnosed.
(Choice B)  According to sick role theory, people holding loved ones with BD accountable for their illness would violate a right of illness, but this does not explain why BD is so often underdiagnosed.
(Choice C)  The passage suggests that physicians may be too willing to grant the rights of illness to BD patients to the extent that they overdiagnose the illness, as exemplified by the physician's quote.
Educational objective:
According to sick role theory, a sick person has the right to be excused from normal responsibilities and to be held blameless for the illness.  A sick person has the obligation to attempt to get well as soon as possible, and to seek and comply with the advice of medical professionals."
546,"Which of the following symptoms, if present, would help a clinician diagnose bipolar disorder rather than borderline personality disorder?",A,84,"Bipolar disorders (BD) are characterized by mania, defined as an abnormally elevated or irritable mood and increased energy.  Manic episodes may also include feelings of grandiosity, reduced need for sleep, flight of ideas (rapid thoughts), and impulsive or reckless behaviors (eg, extreme spending, promiscuous sexual activity).
Most people with BD also experience depressive episodes.  Depressive episodes share the same symptoms as depressive disorder, such as feelings of sadness or hopelessness, lack of interest in activities, sleep disturbances, and frequent thoughts of death or suicide.
Borderline personality disorder is characterized by instability in mood, sense of self, and relationships.  Symptoms may include extreme mood reactivity, fear of abandonment, impulsive or reckless behavior (eg, drug use, unsafe sex), and suicidal or self-harming behavior.
Lack of interest in activities previously enjoyed is a symptom that may be present in BD and depressive disorder, but is not characteristic of borderline personality disorder; therefore, if present, this symptom would help a clinician diagnose BD rather than borderline personality disorder.
(Choice B)  Impulsive or reckless behavior is characteristic of manic episodes in BD and borderline personality disorder; therefore, if present, this symptom would not help a clinician diagnose BD rather than borderline personality disorder.
(Choice C)  Efforts to avoid being abandoned are characteristic of borderline personality disorder but not BD.
(Choice D)  Suicidal ideation (thoughts about suicide) is characteristic of BD and borderline personality disorder; therefore, if present, this symptom would not help a clinician diagnose BD rather than borderline personality disorder.
Educational objective:
Bipolar disorder is characterized by mania:  An elevated or irritable mood, feelings of grandiosity, reduced need for sleep, flight of ideas (rapid thoughts), and risky behaviors.  Most people with bipolar disorder also experience depressive episodes:  Feelings of sadness/hopelessness, lack of interest in activities, sleep disturbances, and thoughts of death or suicide."
547,The biomedical approach to mental illness is best demonstrated by:,B,84,"The biomedical approach to mental illness suggests that physiological causes (abnormal brain chemistry) result in psychological symptoms, and therefore medical treatment is advised to fix the underlying problem.  This approach is best demonstrated by pharmaceutical companies raising BD symptom awareness while offering new drug therapies.
The biomedical approach (also known as the biomedical model) emphasizes diagnosis (ie, disease identification based on symptoms and/or diagnostic testing) and treatment (eg, drugs, surgery).  Predominant in American medicine, this approach assumes that medical intervention can fix the problem and the patient will play a passive role in the process.
The advantages to this approach include increased life expectancy rates, demonstrated effectiveness for many illnesses, and improved quality of life for some patients, particularly those with chronic conditions who greatly benefit from drug therapy.  However, this approach is not effective for many individuals with psychological disorders.  Disadvantages of this approach include its narrow focus, which ignores other (eg, social) factors, and its reliance on drugs, many of which can produce harmful side effects.
(Choice A)  The biomedical model has been correlated with overdiagnosis of disease, partially as the result of drug companies developing and promoting the use of new therapies among the medical community and consumers.
(Choices C and D)  The biomedical model emphasizes the role of the physician and medical system in diagnosing and treating disease, and assumes that the patient will play a passive role.  Therefore, neither the failure of patients to recognize their symptoms nor proactive strategies encouraging symptom recognition align with this model.
Educational objective:
The biomedical approach to mental illness emphasizes the diagnosis of physiological causes (abnormal brain chemistry) by physicians and the treatment of symptoms using drugs.  This approach has helped many, but it has not been effective for everyone:  Its narrow focus ignores other factors related to illness, and drug treatment can produce harmful side effects."
548,What does the physician's quote in the passage best exemplify?,A,84,"Availability heuristic
Representativeness heuristic
How easily something comes to memory (eg, assuming shark attacks are common after seeing one reported on the news)
How well something matches a mental prototype (eg, assuming a woman dressed in scrubs is a nurse rather than a surgeon)
In psychology, heuristics are defined as mental shortcuts that allow for more rapid problem solving and faster decision making than algorithms (ie, step-by-step processes that guarantee a correct solution but can be time intensive).  Although faster, heuristics are often less accurate.  The two major types are the availability heuristic and the representativeness heuristic.
The availability heuristic is the tendency to make decisions or base judgments on how easily something is recalled from memory.  In other words, things that are readily available in memory are thought to be more common.  The physician's quote describing heightened exposure to the symptoms of BD leading to a propensity to overdiagnose is an example of the availability heuristic influencing a decision-making process.
The representativeness heuristic is the tendency to compare things (eg, people, events) to existing mental prototypes when making judgments.  Mental representations (eg, nurses tend to be women) may cause one to draw a conclusion that is inaccurate, such as assuming that a woman in scrubs is a nurse instead of a doctor (Choice D).
(Choice B)  Belief perseverance occurs when one refuses to be influenced in the face of convincing evidence.  In other words, the original belief is maintained despite new information to the contrary.  There is no evidence that the physician is refusing to be persuaded.
(Choice C)  The overconfidence bias occurs when one's confidence in knowledge or abilities exceeds accuracy (eg, an individual who is sure of acing a test but actually receives an average grade).  The physician does not indicate overconfidence.
Educational objective:
Heuristics are mental shortcuts that save time but are often less accurate.  The availability heuristic is the tendency to believe that if something is easily recalled from memory, it must be common.  The representativeness heuristic is the tendency to compare things (eg, people, events) to our mental prototypes when coming to conclusions."
549,Does the quote from Patient 3 reflect the sociological concept of the illness experience?,C,84,"The illness experience is a symbolic interactionist perspective that examines how individuals understand and cope with serious or chronic illnesses that impact daily life and self-identity.  The illness experience includes strategies employed by individuals who are chronically ill:
Illness work involves gathering information about one's illness, seeking treatment, taking medications, and other illness-related activities.
Everyday work involves other daily activities that do not directly involve managing one's illness but are nevertheless impacted by one's illness, such as maintaining a household, working, and caring for loved ones.
Biographical work involves making sense of the illness for oneself and for others, such as explaining the illness to coworkers, friends, and family.
Patient 3's quote discusses the emotional and practical impact of BD in terms of acknowledging one's illness and managing it through medication as well as the effect this acknowledgment has on the patient's sense of identity, all of which reflect the illness experience.
(Choice A)  The illness experience does not address unconscious desires relating to illness, and the quote does not appear to suggest this either.
(Choice B)  Stigmatization refers to the process of society labeling traits or qualities as undesirable.  Mental illness is often stigmatized, but the quote does not address the way others perceive or interact with the patient.
(Choice D)  The quote suggests that the patient's self-identity adapts to incorporate BD; however, changes to self-identity related to illness are included as part of the illness experience approach.
Educational objective:
The illness experience discusses how chronically ill individuals make sense of and manage their illness in daily life and what effect illness has on their sense of self-identity.  Chronically ill individuals employ strategies that involve illness work (eg, taking medications), everyday work (eg, maintaining a household), and biographical work (eg, explaining the illness to others) to cope with and make sense of their illness."
